"COUNTRY"	"COUNTRYCODE"	"ITEM"	"ELEMENT"	"YEAR"	"VALUE"
"Cameroon"	32	"Industrial Roundwood"	"Export Value"	2010	249248
"Cameroon"	32	"Industrial Roundwood"	"Import Quantity"	2010	811
"Cameroon"	32	"Industrial Roundwood"	"Import Value"	2010	197
"Cameroon"	32	"Industrial Roundwood"	"Production"	2010	2175000
"Cameroon"	32	"Roundwood"	"Export Quantity"	2010	701517
"Cameroon"	32	"Roundwood"	"Export Value"	2010	249264
"Cameroon"	32	"Roundwood"	"Import Quantity"	2010	811
"Cameroon"	32	"Roundwood"	"Import Value"	2010	197
"Cameroon"	32	"Roundwood"	"Production"	2010	12080983
"Cameroon"	32	"Wood Fuel"	"Export Quantity"	2010	84
"Cameroon"	32	"Wood Fuel"	"Export Value"	2010	16
"Cameroon"	32	"Wood Fuel"	"Production"	2010	9905983
"Canada"	33	"Industrial Roundwood"	"Export Quantity"	2010	4019000
"Canada"	33	"Industrial Roundwood"	"Export Value"	2010	398556
"Canada"	33	"Industrial Roundwood"	"Import Quantity"	2010	4745000
"Canada"	33	"Industrial Roundwood"	"Import Value"	2010	307481
"Canada"	33	"Industrial Roundwood"	"Production"	2010	138802000
"Canada"	33	"Roundwood"	"Export Quantity"	2010	4069069
"Canada"	33	"Roundwood"	"Export Value"	2010	401140
"Canada"	33	"Roundwood"	"Import Quantity"	2010	4839948
"Canada"	33	"Roundwood"	"Import Value"	2010	313907
"Canada"	33	"Roundwood"	"Production"	2010	142013000
"Canada"	33	"Wood Fuel"	"Export Quantity"	2010	50069
"Canada"	33	"Wood Fuel"	"Export Value"	2010	2584
"Canada"	33	"Wood Fuel"	"Import Quantity"	2010	94948
"Canada"	33	"Wood Fuel"	"Import Value"	2010	6426
"Canada"	33	"Wood Fuel"	"Production"	2010	3211000
"Cape Verde"	35	"Industrial Roundwood"	"Export Quantity"	2010	5300
"Cape Verde"	35	"Industrial Roundwood"	"Export Value"	2010	217
"Cape Verde"	35	"Industrial Roundwood"	"Import Quantity"	2010	1804
"Cape Verde"	35	"Industrial Roundwood"	"Import Value"	2010	272
"Cape Verde"	35	"Roundwood"	"Export Quantity"	2010	5300
"Cape Verde"	35	"Roundwood"	"Export Value"	2010	217
"Cape Verde"	35	"Roundwood"	"Import Quantity"	2010	1859
"Cape Verde"	35	"Roundwood"	"Import Value"	2010	289
"Cape Verde"	35	"Roundwood"	"Production"	2010	193351
"Cape Verde"	35	"Wood Fuel"	"Import Quantity"	2010	55
"Cape Verde"	35	"Wood Fuel"	"Import Value"	2010	17
"Cape Verde"	35	"Wood Fuel"	"Production"	2010	193351
"Cayman Islands"	36	"Industrial Roundwood"	"Import Quantity"	2010	1738
"Cayman Islands"	36	"Industrial Roundwood"	"Import Value"	2010	116
"Cayman Islands"	36	"Roundwood"	"Import Quantity"	2010	1738
"Cayman Islands"	36	"Roundwood"	"Import Value"	2010	116
"Central African Republic"	37	"Industrial Roundwood"	"Export Quantity"	2010	111464
"Central African Republic"	37	"Industrial Roundwood"	"Export Value"	2010	51252
"Central African Republic"	37	"Industrial Roundwood"	"Import Quantity"	2010	0
"Central African Republic"	37	"Industrial Roundwood"	"Import Value"	2010	0
"Central African Republic"	37	"Industrial Roundwood"	"Production"	2010	632000
"Central African Republic"	37	"Roundwood"	"Export Quantity"	2010	111464
"Central African Republic"	37	"Roundwood"	"Export Value"	2010	51252
"Central African Republic"	37	"Roundwood"	"Import Quantity"	2010	0
"Central African Republic"	37	"Roundwood"	"Import Value"	2010	0
"Central African Republic"	37	"Roundwood"	"Production"	2010	2632000
"Central African Republic"	37	"Wood Fuel"	"Production"	2010	2000000
"Chad"	39	"Industrial Roundwood"	"Import Quantity"	2010	508
"Chad"	39	"Industrial Roundwood"	"Import Value"	2010	47
"Chad"	39	"Industrial Roundwood"	"Production"	2010	761000
"Chad"	39	"Roundwood"	"Import Quantity"	2010	513
"Chad"	39	"Roundwood"	"Import Value"	2010	48
"Chad"	39	"Roundwood"	"Production"	2010	7831029
"Chad"	39	"Wood Fuel"	"Import Quantity"	2010	5
"Chad"	39	"Wood Fuel"	"Import Value"	2010	1
"Chad"	39	"Wood Fuel"	"Production"	2010	7070029
"Chile"	40	"Industrial Roundwood"	"Export Quantity"	2010	35000
"Chile"	40	"Industrial Roundwood"	"Export Value"	2010	3646
"Chile"	40	"Industrial Roundwood"	"Import Quantity"	2010	165
"Chile"	40	"Industrial Roundwood"	"Import Value"	2010	32
"Chile"	40	"Industrial Roundwood"	"Production"	2010	34560000
"Chile"	40	"Roundwood"	"Export Quantity"	2010	35000
"Chile"	40	"Roundwood"	"Export Value"	2010	3646
"Chile"	40	"Roundwood"	"Import Quantity"	2010	165
"Chile"	40	"Roundwood"	"Import Value"	2010	32
"Chile"	40	"Roundwood"	"Production"	2010	47215000
"Chile"	40	"Wood Fuel"	"Export Quantity"	2010	0
"Chile"	40	"Wood Fuel"	"Export Value"	2010	0
"Chile"	40	"Wood Fuel"	"Production"	2010	12655000
"China"	351	"Industrial Roundwood"	"Export Quantity"	2010	132889
"China"	351	"Industrial Roundwood"	"Export Value"	2010	75307
"China"	351	"Industrial Roundwood"	"Import Quantity"	2010	42363498
"China"	351	"Industrial Roundwood"	"Import Value"	2010	5609230
"China"	351	"Industrial Roundwood"	"Production"	2010	102427500
"China"	351	"Roundwood"	"Export Quantity"	2010	134853
"China"	351	"Roundwood"	"Export Value"	2010	75529
"China"	351	"Roundwood"	"Import Quantity"	2010	42368302
"China"	351	"Roundwood"	"Import Value"	2010	5610235
"China"	351	"Roundwood"	"Production"	2010	291250552
"China"	351	"Wood Fuel"	"Export Quantity"	2010	1964
"China"	351	"Wood Fuel"	"Export Value"	2010	222
"China"	351	"Wood Fuel"	"Import Quantity"	2010	4804
"China"	351	"Wood Fuel"	"Import Value"	2010	1005
"China"	351	"Wood Fuel"	"Production"	2010	188823052
"Colombia"	44	"Industrial Roundwood"	"Export Quantity"	2010	28366
"Colombia"	44	"Industrial Roundwood"	"Export Value"	2010	14905
"Colombia"	44	"Industrial Roundwood"	"Import Quantity"	2010	171
"Colombia"	44	"Industrial Roundwood"	"Import Value"	2010	94
"Colombia"	44	"Industrial Roundwood"	"Production"	2010	3550000
"Colombia"	44	"Roundwood"	"Export Quantity"	2010	28366
"Colombia"	44	"Roundwood"	"Export Value"	2010	14905
"Colombia"	44	"Roundwood"	"Import Quantity"	2010	199
"Colombia"	44	"Roundwood"	"Import Value"	2010	104
"Colombia"	44	"Roundwood"	"Production"	2010	12376000
"Colombia"	44	"Wood Fuel"	"Import Quantity"	2010	28
"Colombia"	44	"Wood Fuel"	"Import Value"	2010	10
"Colombia"	44	"Wood Fuel"	"Production"	2010	8826000
"Comoros"	45	"Industrial Roundwood"	"Export Quantity"	2010	0
"Comoros"	45	"Industrial Roundwood"	"Export Value"	2010	0
"Comoros"	45	"Industrial Roundwood"	"Import Quantity"	2010	0
"Comoros"	45	"Industrial Roundwood"	"Import Value"	2010	0
"Comoros"	45	"Industrial Roundwood"	"Production"	2010	24650
"Comoros"	45	"Roundwood"	"Export Quantity"	2010	0
"Comoros"	45	"Roundwood"	"Export Value"	2010	0
"Comoros"	45	"Roundwood"	"Import Quantity"	2010	0
"Comoros"	45	"Roundwood"	"Import Value"	2010	0
"Comoros"	45	"Roundwood"	"Production"	2010	290563
"Comoros"	45	"Wood Fuel"	"Import Quantity"	2010	0
"Comoros"	45	"Wood Fuel"	"Import Value"	2010	0
"Comoros"	45	"Wood Fuel"	"Production"	2010	265913
"Congo"	46	"Industrial Roundwood"	"Export Quantity"	2010	799016
"Congo"	46	"Industrial Roundwood"	"Export Value"	2010	85380
"Congo"	46	"Industrial Roundwood"	"Import Quantity"	2010	0
"Congo"	46	"Industrial Roundwood"	"Import Value"	2010	0
"Congo"	46	"Industrial Roundwood"	"Production"	2010	2045000
"Congo"	46	"Roundwood"	"Export Quantity"	2010	799016
"Congo"	46	"Roundwood"	"Export Value"	2010	85380
"Congo"	46	"Roundwood"	"Import Quantity"	2010	0
"Congo"	46	"Roundwood"	"Import Value"	2010	0
"Congo"	46	"Roundwood"	"Production"	2010	3380790
"Congo"	46	"Wood Fuel"	"Production"	2010	1335790
"Cook Islands"	47	"Industrial Roundwood"	"Export Quantity"	2010	800
"Cook Islands"	47	"Industrial Roundwood"	"Export Value"	2010	130
"Cook Islands"	47	"Industrial Roundwood"	"Import Quantity"	2010	0
"Cook Islands"	47	"Industrial Roundwood"	"Import Value"	2010	0
"Cook Islands"	47	"Industrial Roundwood"	"Production"	2010	5000
"Cook Islands"	47	"Roundwood"	"Export Quantity"	2010	800
"Cook Islands"	47	"Roundwood"	"Export Value"	2010	130
"Cook Islands"	47	"Roundwood"	"Import Quantity"	2010	0
"Cook Islands"	47	"Roundwood"	"Import Value"	2010	0
"Cook Islands"	47	"Roundwood"	"Production"	2010	5000
"Costa Rica"	48	"Industrial Roundwood"	"Export Quantity"	2010	196996
"Costa Rica"	48	"Industrial Roundwood"	"Export Value"	2010	30434
"Costa Rica"	48	"Industrial Roundwood"	"Import Quantity"	2010	3266
"Costa Rica"	48	"Industrial Roundwood"	"Import Value"	2010	240
"Costa Rica"	48	"Industrial Roundwood"	"Production"	2010	1326000
"Costa Rica"	48	"Roundwood"	"Export Quantity"	2010	197020
"Costa Rica"	48	"Roundwood"	"Export Value"	2010	30436
"Costa Rica"	48	"Roundwood"	"Import Quantity"	2010	3266
"Costa Rica"	48	"Roundwood"	"Import Value"	2010	240
"Costa Rica"	48	"Roundwood"	"Production"	2010	4703039
"Costa Rica"	48	"Wood Fuel"	"Export Quantity"	2010	24
"Costa Rica"	48	"Wood Fuel"	"Export Value"	2010	2
"Costa Rica"	48	"Wood Fuel"	"Production"	2010	3377039
"Côte d'Ivoire"	107	"Industrial Roundwood"	"Export Quantity"	2010	144807
"Côte d'Ivoire"	107	"Industrial Roundwood"	"Export Value"	2010	57303
"Côte d'Ivoire"	107	"Industrial Roundwood"	"Import Quantity"	2010	1046
"Côte d'Ivoire"	107	"Industrial Roundwood"	"Import Value"	2010	90
"Côte d'Ivoire"	107	"Industrial Roundwood"	"Production"	2010	1469000
"Côte d'Ivoire"	107	"Roundwood"	"Export Quantity"	2010	146046
"Côte d'Ivoire"	107	"Roundwood"	"Export Value"	2010	57317
"Côte d'Ivoire"	107	"Roundwood"	"Import Quantity"	2010	1047
"Côte d'Ivoire"	107	"Roundwood"	"Import Value"	2010	94
"Côte d'Ivoire"	107	"Roundwood"	"Production"	2010	10415768
"Côte d'Ivoire"	107	"Wood Fuel"	"Export Quantity"	2010	1239
"Côte d'Ivoire"	107	"Wood Fuel"	"Export Value"	2010	14
"Côte d'Ivoire"	107	"Wood Fuel"	"Import Quantity"	2010	1
"Côte d'Ivoire"	107	"Wood Fuel"	"Import Value"	2010	4
"Côte d'Ivoire"	107	"Wood Fuel"	"Production"	2010	8946768
"Croatia"	98	"Industrial Roundwood"	"Export Quantity"	2010	578000
"Croatia"	98	"Industrial Roundwood"	"Export Value"	2010	56419
"Croatia"	98	"Industrial Roundwood"	"Import Quantity"	2010	6000
"Croatia"	98	"Industrial Roundwood"	"Import Value"	2010	1031
"Croatia"	98	"Industrial Roundwood"	"Production"	2010	3421000
"Croatia"	98	"Roundwood"	"Export Quantity"	2010	825000
"Croatia"	98	"Roundwood"	"Export Value"	2010	77381
"Croatia"	98	"Roundwood"	"Import Quantity"	2010	13000
"Croatia"	98	"Roundwood"	"Import Value"	2010	1565
"Croatia"	98	"Roundwood"	"Production"	2010	4477000
"Croatia"	98	"Wood Fuel"	"Export Quantity"	2010	247000
"Croatia"	98	"Wood Fuel"	"Export Value"	2010	20962
"Croatia"	98	"Wood Fuel"	"Import Quantity"	2010	7000
"Croatia"	98	"Wood Fuel"	"Import Value"	2010	534
"Croatia"	98	"Wood Fuel"	"Production"	2010	1056000
"Cuba"	49	"Industrial Roundwood"	"Export Quantity"	2010	25
"Cuba"	49	"Industrial Roundwood"	"Export Value"	2010	1530
"Cuba"	49	"Industrial Roundwood"	"Import Quantity"	2010	16167
"Cuba"	49	"Industrial Roundwood"	"Import Value"	2010	1034
"Cuba"	49	"Industrial Roundwood"	"Production"	2010	719400
"Cuba"	49	"Roundwood"	"Export Quantity"	2010	25
"Cuba"	49	"Roundwood"	"Export Value"	2010	1530
"Cuba"	49	"Roundwood"	"Import Quantity"	2010	16167
"Cuba"	49	"Roundwood"	"Import Value"	2010	1034
"Cuba"	49	"Roundwood"	"Production"	2010	1860400
"Cuba"	49	"Wood Fuel"	"Production"	2010	1141000
"Cyprus"	50	"Industrial Roundwood"	"Export Quantity"	2010	0
"Cyprus"	50	"Industrial Roundwood"	"Export Value"	2010	0
"Cyprus"	50	"Industrial Roundwood"	"Import Quantity"	2010	357
"Cyprus"	50	"Industrial Roundwood"	"Import Value"	2010	247
"Cyprus"	50	"Industrial Roundwood"	"Production"	2010	5330
"Cyprus"	50	"Roundwood"	"Export Quantity"	2010	0
"Cyprus"	50	"Roundwood"	"Export Value"	2010	0
"Cyprus"	50	"Roundwood"	"Import Quantity"	2010	594
"Cyprus"	50	"Roundwood"	"Import Value"	2010	286
"Cyprus"	50	"Roundwood"	"Production"	2010	8958
"Cyprus"	50	"Wood Fuel"	"Export Quantity"	2010	0
"Cyprus"	50	"Wood Fuel"	"Export Value"	2010	0
"Cyprus"	50	"Wood Fuel"	"Import Quantity"	2010	237
"Cyprus"	50	"Wood Fuel"	"Import Value"	2010	39
"Cyprus"	50	"Wood Fuel"	"Production"	2010	3628
"Czech Republic"	167	"Industrial Roundwood"	"Export Quantity"	2010	1743000
"Czech Republic"	167	"Industrial Roundwood"	"Export Value"	2010	133490
"Czech Republic"	167	"Industrial Roundwood"	"Import Quantity"	2010	979000
"Czech Republic"	167	"Industrial Roundwood"	"Import Value"	2010	83163
"Czech Republic"	167	"Industrial Roundwood"	"Production"	2010	14771000
"Czech Republic"	167	"Roundwood"	"Export Quantity"	2010	1839000
"Czech Republic"	167	"Roundwood"	"Export Value"	2010	140495
"Czech Republic"	167	"Roundwood"	"Import Quantity"	2010	1049000
"Czech Republic"	167	"Roundwood"	"Import Value"	2010	87328
"Czech Republic"	167	"Roundwood"	"Production"	2010	16736000
"Czech Republic"	167	"Wood Fuel"	"Export Quantity"	2010	96000
"Czech Republic"	167	"Wood Fuel"	"Export Value"	2010	7005
"Czech Republic"	167	"Wood Fuel"	"Import Quantity"	2010	70000
"Czech Republic"	167	"Wood Fuel"	"Import Value"	2010	4165
"Czech Republic"	167	"Wood Fuel"	"Production"	2010	1965000
"Democratic People's Republic of Korea"	116	"Industrial Roundwood"	"Export Quantity"	2010	30404
"Democratic People's Republic of Korea"	116	"Industrial Roundwood"	"Export Value"	2010	2725
"Democratic People's Republic of Korea"	116	"Industrial Roundwood"	"Import Quantity"	2010	20636
"Democratic People's Republic of Korea"	116	"Industrial Roundwood"	"Import Value"	2010	2193
"Democratic People's Republic of Korea"	116	"Industrial Roundwood"	"Production"	2010	1500000
"Democratic People's Republic of Korea"	116	"Roundwood"	"Export Quantity"	2010	30404
"Democratic People's Republic of Korea"	116	"Roundwood"	"Export Value"	2010	2725
"Democratic People's Republic of Korea"	116	"Roundwood"	"Import Quantity"	2010	20644
"Democratic People's Republic of Korea"	116	"Roundwood"	"Import Value"	2010	2193
"Democratic People's Republic of Korea"	116	"Roundwood"	"Production"	2010	7486734
"Democratic People's Republic of Korea"	116	"Wood Fuel"	"Export Quantity"	2010	0
"Democratic People's Republic of Korea"	116	"Wood Fuel"	"Export Value"	2010	0
"Democratic People's Republic of Korea"	116	"Wood Fuel"	"Import Quantity"	2010	8
"Democratic People's Republic of Korea"	116	"Wood Fuel"	"Import Value"	2010	0
"Democratic People's Republic of Korea"	116	"Wood Fuel"	"Production"	2010	5986734
"Democratic Republic of the Congo"	250	"Industrial Roundwood"	"Export Quantity"	2010	156357
"Democratic Republic of the Congo"	250	"Industrial Roundwood"	"Export Value"	2010	77485
"Democratic Republic of the Congo"	250	"Industrial Roundwood"	"Import Quantity"	2010	1560
"Democratic Republic of the Congo"	250	"Industrial Roundwood"	"Import Value"	2010	568
"Democratic Republic of the Congo"	250	"Industrial Roundwood"	"Production"	2010	4592000
"Democratic Republic of the Congo"	250	"Roundwood"	"Export Quantity"	2010	156377
"Democratic Republic of the Congo"	250	"Roundwood"	"Export Value"	2010	77487
"Democratic Republic of the Congo"	250	"Roundwood"	"Import Quantity"	2010	1564
"Democratic Republic of the Congo"	250	"Roundwood"	"Import Value"	2010	570
"Democratic Republic of the Congo"	250	"Roundwood"	"Production"	2010	81194030
"Democratic Republic of the Congo"	250	"Wood Fuel"	"Export Quantity"	2010	20
"Democratic Republic of the Congo"	250	"Wood Fuel"	"Export Value"	2010	2
"Democratic Republic of the Congo"	250	"Wood Fuel"	"Import Quantity"	2010	4
"Democratic Republic of the Congo"	250	"Wood Fuel"	"Import Value"	2010	2
"Democratic Republic of the Congo"	250	"Wood Fuel"	"Production"	2010	76602030
"Denmark"	54	"Industrial Roundwood"	"Export Quantity"	2010	710518
"Denmark"	54	"Industrial Roundwood"	"Export Value"	2010	59876
"Denmark"	54	"Industrial Roundwood"	"Import Quantity"	2010	926542
"Denmark"	54	"Industrial Roundwood"	"Import Value"	2010	58140
"Denmark"	54	"Industrial Roundwood"	"Production"	2010	1589929
"Denmark"	54	"Roundwood"	"Export Quantity"	2010	787778
"Denmark"	54	"Roundwood"	"Export Value"	2010	62269
"Denmark"	54	"Roundwood"	"Import Quantity"	2010	1140263
"Denmark"	54	"Roundwood"	"Import Value"	2010	83302
"Denmark"	54	"Roundwood"	"Production"	2010	2669436
"Denmark"	54	"Wood Fuel"	"Export Quantity"	2010	77260
"Denmark"	54	"Wood Fuel"	"Export Value"	2010	2393
"Denmark"	54	"Wood Fuel"	"Import Quantity"	2010	213721
"Denmark"	54	"Wood Fuel"	"Import Value"	2010	25162
"Denmark"	54	"Wood Fuel"	"Production"	2010	1079507
"Djibouti"	72	"Industrial Roundwood"	"Export Quantity"	2010	0
"Djibouti"	72	"Industrial Roundwood"	"Export Value"	2010	0
"Djibouti"	72	"Industrial Roundwood"	"Import Quantity"	2010	1416
"Djibouti"	72	"Industrial Roundwood"	"Import Value"	2010	121
"Djibouti"	72	"Industrial Roundwood"	"Production"	2010	0
"Djibouti"	72	"Roundwood"	"Export Quantity"	2010	0
"Djibouti"	72	"Roundwood"	"Export Value"	2010	0
"Djibouti"	72	"Roundwood"	"Import Quantity"	2010	1439
"Djibouti"	72	"Roundwood"	"Import Value"	2010	123
"Djibouti"	72	"Roundwood"	"Production"	2010	355953
"Djibouti"	72	"Wood Fuel"	"Import Quantity"	2010	23
"Djibouti"	72	"Wood Fuel"	"Import Value"	2010	2
"Djibouti"	72	"Wood Fuel"	"Production"	2010	355953
"Dominica"	55	"Industrial Roundwood"	"Export Quantity"	2010	123
"Dominica"	55	"Industrial Roundwood"	"Export Value"	2010	10
"Dominica"	55	"Industrial Roundwood"	"Import Quantity"	2010	954
"Dominica"	55	"Industrial Roundwood"	"Import Value"	2010	225
"Dominica"	55	"Roundwood"	"Export Quantity"	2010	147
"Dominica"	55	"Roundwood"	"Export Value"	2010	11
"Dominica"	55	"Roundwood"	"Import Quantity"	2010	954
"Dominica"	55	"Roundwood"	"Import Value"	2010	225
"Dominica"	55	"Roundwood"	"Production"	2010	7517
"Dominica"	55	"Wood Fuel"	"Export Quantity"	2010	24
"Dominica"	55	"Wood Fuel"	"Export Value"	2010	1
"Dominica"	55	"Wood Fuel"	"Import Quantity"	2010	0
"Dominica"	55	"Wood Fuel"	"Import Value"	2010	0
"Dominica"	55	"Wood Fuel"	"Production"	2010	7517
"Dominican Republic"	56	"Industrial Roundwood"	"Export Quantity"	2010	2652
"Dominican Republic"	56	"Industrial Roundwood"	"Export Value"	2010	1329
"Dominican Republic"	56	"Industrial Roundwood"	"Import Quantity"	2010	7364
"Dominican Republic"	56	"Industrial Roundwood"	"Import Value"	2010	1383
"Dominican Republic"	56	"Industrial Roundwood"	"Production"	2010	9700
"Dominican Republic"	56	"Roundwood"	"Export Quantity"	2010	2659
"Dominican Republic"	56	"Roundwood"	"Export Value"	2010	1330
"Dominican Republic"	56	"Roundwood"	"Import Quantity"	2010	7364
"Dominican Republic"	56	"Roundwood"	"Import Value"	2010	1383
"Dominican Republic"	56	"Roundwood"	"Production"	2010	922354
"Dominican Republic"	56	"Wood Fuel"	"Export Quantity"	2010	7
"Dominican Republic"	56	"Wood Fuel"	"Export Value"	2010	1
"Dominican Republic"	56	"Wood Fuel"	"Import Quantity"	2010	0
"Dominican Republic"	56	"Wood Fuel"	"Import Value"	2010	0
"Dominican Republic"	56	"Wood Fuel"	"Production"	2010	912654
"Ecuador"	58	"Industrial Roundwood"	"Export Quantity"	2010	110525
"Ecuador"	58	"Industrial Roundwood"	"Export Value"	2010	15471
"Ecuador"	58	"Industrial Roundwood"	"Import Quantity"	2010	77
"Ecuador"	58	"Industrial Roundwood"	"Import Value"	2010	12
"Ecuador"	58	"Industrial Roundwood"	"Production"	2010	2091000
"Ecuador"	58	"Roundwood"	"Export Quantity"	2010	110525
"Ecuador"	58	"Roundwood"	"Export Value"	2010	15471
"Ecuador"	58	"Roundwood"	"Import Quantity"	2010	77
"Ecuador"	58	"Roundwood"	"Import Value"	2010	12
"Ecuador"	58	"Roundwood"	"Production"	2010	7031180
"Ecuador"	58	"Wood Fuel"	"Import Quantity"	2010	0
"Ecuador"	58	"Wood Fuel"	"Import Value"	2010	0
"Ecuador"	58	"Wood Fuel"	"Production"	2010	4940180
"Egypt"	59	"Industrial Roundwood"	"Export Quantity"	2010	1726
"Egypt"	59	"Industrial Roundwood"	"Export Value"	2010	1282
"Egypt"	59	"Industrial Roundwood"	"Import Quantity"	2010	143889
"Egypt"	59	"Industrial Roundwood"	"Import Value"	2010	25424
"Egypt"	59	"Industrial Roundwood"	"Production"	2010	268000
"Egypt"	59	"Roundwood"	"Export Quantity"	2010	2017
"Egypt"	59	"Roundwood"	"Export Value"	2010	1411
"Egypt"	59	"Roundwood"	"Import Quantity"	2010	144710
"Egypt"	59	"Roundwood"	"Import Value"	2010	25538
"Egypt"	59	"Roundwood"	"Production"	2010	17779447
"Egypt"	59	"Wood Fuel"	"Export Quantity"	2010	291
"Egypt"	59	"Wood Fuel"	"Export Value"	2010	129
"Egypt"	59	"Wood Fuel"	"Import Quantity"	2010	821
"Egypt"	59	"Wood Fuel"	"Import Value"	2010	114
"Egypt"	59	"Wood Fuel"	"Production"	2010	17511447
"El Salvador"	60	"Industrial Roundwood"	"Export Quantity"	2010	23804
"El Salvador"	60	"Industrial Roundwood"	"Export Value"	2010	3314
"El Salvador"	60	"Industrial Roundwood"	"Import Quantity"	2010	658
"El Salvador"	60	"Industrial Roundwood"	"Import Value"	2010	415
"El Salvador"	60	"Industrial Roundwood"	"Production"	2010	682000
"El Salvador"	60	"Roundwood"	"Export Quantity"	2010	23804
"El Salvador"	60	"Roundwood"	"Export Value"	2010	3314
"El Salvador"	60	"Roundwood"	"Import Quantity"	2010	659
"El Salvador"	60	"Roundwood"	"Import Value"	2010	415
"El Salvador"	60	"Roundwood"	"Production"	2010	4907392
"El Salvador"	60	"Wood Fuel"	"Import Quantity"	2010	1
"El Salvador"	60	"Wood Fuel"	"Import Value"	2010	0
"El Salvador"	60	"Wood Fuel"	"Production"	2010	4225392
"Equatorial Guinea"	61	"Industrial Roundwood"	"Export Quantity"	2010	226811
"Equatorial Guinea"	61	"Industrial Roundwood"	"Export Value"	2010	87529
"Equatorial Guinea"	61	"Industrial Roundwood"	"Import Quantity"	2010	0
"Equatorial Guinea"	61	"Industrial Roundwood"	"Import Value"	2010	0
"Equatorial Guinea"	61	"Industrial Roundwood"	"Production"	2010	525000
"Equatorial Guinea"	61	"Roundwood"	"Export Quantity"	2010	226811
